X,Y,Z,SensorValue
4.0,9.788,0.7,214
4.0,9.62,0.7,211
4.0,9.448,0.7,224
4.0,9.288,0.7,232
4.0,9.116,0.7,283
4.0,8.952,0.7,290
4.0,8.78,0.7,294
4.0,8.616,0.7,297
4.0,8.444,0.7,299
4.0,8.284,0.7,300
4.0,8.112,0.7,306
4.0,7.948,0.7,320
4.0,7.78,0.7,325
4.0,7.616,0.7,321
4.0,7.444,0.7,328
4.0,7.28,0.7,321
4.0,7.108,0.7,320
4.0,6.94,0.7,300
4.0,6.772,0.7,308
4.0,6.604,0.7,299
4.0,6.44,0.7,299
4.0,6.268,0.7,299
4.0,6.108,0.7,298
4.0,5.936,0.7,289
4.0,5.772,0.7,293
4.0,5.6,0.7,290
4.0,5.436,0.7,298
4.0,5.268,0.7,295
4.0,5.104,0.7,276
4.0,4.932,0.7,268
4.0,4.768,0.7,270
4.0,4.6,0.7,269
4.0,4.428,0.7,273
4.0,4.264,0.7,263
4.0,4.092,0.7,281
4.0,3.932,0.7,295
4.0,3.76,0.7,292
4.0,3.596,0.7,289
4.0,3.428,0.7,292
4.0,3.26,0.7,288
4.0,3.092,0.7,282
4.0,2.928,0.7,296
4.0,2.756,0.7,281
4.0,2.592,0.7,283
4.0,2.424,0.7,277
4.0,2.26,0.7,264
4.0,2.088,0.7,280
4.0,1.92,0.7,273
4.0,1.756,0.7,292
4.0,1.584,0.7,284
4.0,1.42,0.7,298
4.0,1.252,0.7,277
4.0,1.088,0.7,271
4.0,0.916,0.7,281
4.0,0.752,0.7,279
4.0,0.58,0.7,280
4.0,0.416,0.7,280
4.0,0.248,0.7,280
4.0,0.088,0.7,281
4.0,0.004,0.7,281
4.0,0.0,0.7,288
4.0,0.0,0.748,278
4.0,0.0,0.884,280
4.0,0.0,1.056,290
4.0,0.0,1.22,286
4.0,0.0,1.36,288
4.0,0.0,1.4,286
4.0,0.0,1.4,281
4.0,0.048,1.4,276
4.0,0.188,1.4,297
4.0,0.36,1.4,297
4.0,0.528,1.4,305
4.0,0.692,1.4,296
4.0,0.864,1.4,287
4.0,1.028,1.4,273
4.0,1.2,1.4,280
4.0,1.36,1.4,263
4.0,1.532,1.4,283
4.0,1.696,1.4,281
4.0,1.868,1.4,270
4.0,2.032,1.4,292
4.0,2.2,1.4,289
4.0,2.364,1.4,302
4.0,2.536,1.4,293
4.0,2.7,1.4,278
4.0,2.868,1.4,270
4.0,3.04,1.4,302
4.0,3.204,1.4,297
4.0,3.372,1.4,300
4.0,3.536,1.4,299
4.0,3.708,1.4,290
4.0,3.872,1.4,298
4.0,4.04,1.4,295
4.0,4.208,1.4,292
4.0,4.376,1.4,293
4.0,4.54,1.4,298
4.0,4.712,1.4,299
4.0,4.876,1.4,299
4.0,5.044,1.4,299
4.0,5.212,1.4,314
4.0,5.38,1.4,312
4.0,5.548,1.4,319
4.0,5.712,1.4,333
4.0,5.884,1.4,334
4.0,6.048,1.4,336
4.0,6.22,1.4,342
4.0,6.384,1.4,374
4.0,6.552,1.4,332
4.0,6.716,1.4,360
4.0,6.888,1.4,342
4.0,7.052,1.4,340
4.0,7.22,1.4,299
4.0,7.384,1.4,304
4.0,7.556,1.4,291
4.0,7.72,1.4,291
4.0,7.892,1.4,288
4.0,8.06,1.4,260
4.0,8.224,1.4,228
4.0,8.396,1.4,206
4.0,8.556,1.4,210
4.0,8.728,1.4,216
4.0,8.892,1.4,246
4.0,9.064,1.4,257
4.0,9.228,1.4,297
4.0,9.396,1.4,299
4.0,9.56,1.4,298
4.0,9.732,1.4,299
4.0,9.896,1.4,298
4.0,10.068,1.4,300
4.0,10.232,1.4,260
4.0,10.4,1.4,297
4.0,10.572,1.4,253
4.0,10.736,1.4,252
4.0,10.904,1.4,255
4.0,11.068,1.4,268
4.0,11.24,1.4,288
4.0,11.404,1.4,301
4.0,11.572,1.4,298
4.0,11.736,1.4,302
4.0,11.908,1.4,299
4.0,12.072,1.4,292
4.0,12.244,1.4,289
4.0,12.404,1.4,282
4.0,12.576,1.4,285
4.0,12.74,1.4,296
4.0,12.912,1.4,299
4.0,13.08,1.4,299
4.0,13.244,1.4,298
4.0,13.416,1.4,292
4.0,13.58,1.4,292
4.0,13.752,1.4,278
4.0,13.912,1.4,279
4.0,14.084,1.4,278
4.0,14.248,1.4,279
4.0,14.42,1.4,296
4.0,14.58,1.4,293
4.0,14.752,1.4,294
4.0,14.912,1.4,293
4.0,14.996,1.4,295
4.0,15.0,1.4,291
4.0,15.0,1.448,282
4.0,15.0,1.592,289
4.0,15.0,1.764,294
4.0,15.0,1.924,294
4.0,15.0,2.064,295
4.0,15.0,2.1,292
4.0,15.0,2.1,290
4.0,14.952,2.1,282
4.0,14.812,2.1,278
4.0,14.64,2.1,274
4.0,14.472,2.1,286
4.0,14.304,2.1,277
4.0,14.136,2.1,282
4.0,13.972,2.1,292
4.0,13.8,2.1,295
4.0,13.636,2.1,294
4.0,13.468,2.1,290
4.0,13.304,2.1,295
4.0,13.132,2.1,292
4.0,12.968,2.1,292
4.0,12.796,2.1,298
4.0,12.636,2.1,299
4.0,12.464,2.1,302
4.0,12.3,2.1,298
4.0,12.128,2.1,300
4.0,11.96,2.1,283
4.0,11.796,2.1,288
4.0,11.624,2.1,267
4.0,11.46,2.1,256
4.0,11.292,2.1,256
4.0,11.128,2.1,256
4.0,10.956,2.1,265
4.0,10.792,2.1,272
4.0,10.624,2.1,276
4.0,10.46,2.1,295
4.0,10.288,2.1,295
4.0,10.124,2.1,295
4.0,9.952,2.1,291
4.0,9.792,2.1,291
4.0,9.62,2.1,291
4.0,9.448,2.1,295
4.0,9.284,2.1,268
4.0,9.116,2.1,255
4.0,8.952,2.1,234
4.0,8.78,2.1,219
4.0,8.616,2.1,210
4.0,8.448,2.1,241
4.0,8.284,2.1,242
4.0,8.112,2.1,214
4.0,7.948,2.1,238
4.0,7.78,2.1,235
4.0,7.616,2.1,238
4.0,7.444,2.1,258
4.0,7.28,2.1,250
4.0,7.108,2.1,264
4.0,6.94,2.1,273
4.0,6.776,2.1,244
4.0,6.604,2.1,262
4.0,6.44,2.1,252
4.0,6.272,2.1,264
4.0,6.104,2.1,256
4.0,5.936,2.1,258
4.0,5.772,2.1,256
4.0,5.6,2.1,246
4.0,5.436,2.1,255
4.0,5.268,2.1,244
4.0,5.104,2.1,252
4.0,4.932,2.1,247
4.0,4.768,2.1,251
4.0,4.6,2.1,256
4.0,4.428,2.1,265
4.0,4.264,2.1,280
4.0,4.096,2.1,289
4.0,3.932,2.1,298
4.0,3.76,2.1,299
4.0,3.596,2.1,300
4.0,3.424,2.1,298
4.0,3.264,2.1,297
4.0,3.092,2.1,291
4.0,2.928,2.1,265
4.0,2.756,2.1,280
4.0,2.596,2.1,285
4.0,2.424,2.1,291
4.0,2.26,2.1,269
4.0,2.088,2.1,274
4.0,1.92,2.1,276
4.0,1.756,2.1,281
4.0,1.584,2.1,293
4.0,1.42,2.1,282
4.0,1.252,2.1,277
4.0,1.084,2.1,283
4.0,0.916,2.1,267
4.0,0.752,2.1,275
4.0,0.58,2.1,283
4.0,0.42,2.1,282
4.0,0.248,2.1,281
4.0,0.088,2.1,276
4.0,0.004,2.1,277
4.0,0.0,2.1,296
4.0,0.0,2.148,292
4.0,0.0,2.292,286
4.0,0.0,2.464,289
4.0,0.0,2.624,290
4.0,0.0,2.764,290
4.0,0.0,2.8,290
4.0,0.0,2.8,291
4.0,0.048,2.8,289
4.0,0.188,2.8,289
4.0,0.36,2.8,283
4.0,0.532,2.8,282
4.0,0.696,2.8,292
4.0,0.864,2.8,293
4.0,1.028,2.8,276
4.0,1.2,2.8,275
4.0,1.364,2.8,282
4.0,1.532,2.8,308
4.0,1.696,2.8,311
4.0,1.868,2.8,296
4.0,2.032,2.8,298
4.0,2.2,2.8,291
4.0,2.364,2.8,294
4.0,2.536,2.8,296
4.0,2.7,2.8,299
4.0,2.872,2.8,292
4.0,3.04,2.8,256
4.0,3.204,2.8,254
4.0,3.376,2.8,255
4.0,3.54,2.8,256
4.0,3.712,2.8,256
4.0,3.872,2.8,280
4.0,4.044,2.8,279
4.0,4.208,2.8,278
4.0,4.38,2.8,297
4.0,4.544,2.8,290
4.0,4.712,2.8,295
4.0,4.876,2.8,294
4.0,5.048,2.8,294
4.0,5.212,2.8,297
4.0,5.38,2.8,299
4.0,5.552,2.8,299
4.0,5.716,2.8,299
4.0,5.884,2.8,299
4.0,6.048,2.8,298
4.0,6.22,2.8,298
4.0,6.384,2.8,298
4.0,6.552,2.8,290
4.0,6.716,2.8,288
4.0,6.888,2.8,281
4.0,7.052,2.8,296
4.0,7.224,2.8,239
4.0,7.388,2.8,236
4.0,7.556,2.8,208
4.0,7.72,2.8,210
4.0,7.892,2.8,218
4.0,8.06,2.8,255
4.0,8.224,2.8,259
4.0,8.396,2.8,301
4.0,8.56,2.8,299
4.0,8.732,2.8,299
4.0,8.896,2.8,299
4.0,9.064,2.8,294
4.0,9.228,2.8,299
4.0,9.4,2.8,287
4.0,9.564,2.8,301
4.0,9.732,2.8,263
4.0,9.896,2.8,255
4.0,10.068,2.8,256
4.0,10.232,2.8,263
4.0,10.4,2.8,258
4.0,10.572,2.8,286
4.0,10.736,2.8,291
4.0,10.908,2.8,293
4.0,11.068,2.8,298
4.0,11.24,2.8,296
4.0,11.404,2.8,299
4.0,11.576,2.8,293
4.0,11.74,2.8,295
4.0,11.908,2.8,293
4.0,12.072,2.8,283
4.0,12.244,2.8,287
4.0,12.408,2.8,296
4.0,12.576,2.8,286
4.0,12.74,2.8,282
4.0,12.912,2.8,279
4.0,13.084,2.8,277
4.0,13.244,2.8,281
4.0,13.416,2.8,279
4.0,13.58,2.8,283
4.0,13.752,2.8,286
4.0,13.916,2.8,284
4.0,14.084,2.8,288
4.0,14.248,2.8,287
4.0,14.42,2.8,281
4.0,14.584,2.8,286
4.0,14.752,2.8,285
4.0,14.912,2.8,285
4.0,14.996,2.8,288
4.0,15.0,2.8,294
4.0,14.956,2.8,293
4.0,14.816,2.8,283
4.0,14.644,2.8,281
4.0,14.48,2.8,283
4.0,14.308,2.8,287
4.0,14.148,2.8,288
4.0,13.976,2.8,294
4.0,13.812,2.8,300
4.0,13.64,2.8,304
4.0,13.476,2.8,292
4.0,13.308,2.8,299
4.0,13.144,2.8,297
4.0,12.972,2.8,301
4.0,12.804,2.8,306
4.0,12.636,2.8,299
4.0,12.468,2.8,306
4.0,12.304,2.8,307
4.0,12.136,2.8,307
4.0,11.968,2.8,305
4.0,11.8,2.8,283
4.0,11.636,2.8,268
4.0,11.464,2.8,275
4.0,11.3,2.8,259
4.0,11.132,2.8,256
4.0,10.968,2.8,257
4.0,10.796,2.8,278
4.0,10.632,2.8,287
4.0,10.464,2.8,296
4.0,10.292,2.8,313
4.0,10.128,2.8,317
4.0,9.96,2.8,323
4.0,9.792,2.8,323
4.0,9.624,2.8,322
4.0,9.46,2.8,318
4.0,9.288,2.8,309
4.0,9.124,2.8,300
4.0,8.956,2.8,271
4.0,8.792,2.8,251
4.0,8.62,2.8,224
4.0,8.456,2.8,221
4.0,8.288,2.8,223
4.0,8.124,2.8,211
4.0,7.952,2.8,237
4.0,7.78,2.8,211
4.0,7.616,2.8,205
4.0,7.448,2.8,213
4.0,7.284,2.8,221
4.0,7.112,2.8,224
4.0,6.948,2.8,241
4.0,6.78,2.8,234
4.0,6.616,2.8,236
4.0,6.444,2.8,243
4.0,6.28,2.8,249
4.0,6.112,2.8,248
4.0,5.948,2.8,241
4.0,5.776,2.8,244
4.0,5.612,2.8,247
4.0,5.44,2.8,253
4.0,5.272,2.8,255
4.0,5.108,2.8,249
4.0,4.936,2.8,253
4.0,4.776,2.8,257
4.0,4.604,2.8,295
4.0,4.44,2.8,295
4.0,4.268,2.8,298
4.0,4.104,2.8,298
4.0,3.936,2.8,302
4.0,3.772,2.8,301
4.0,3.6,2.8,297
4.0,3.436,2.8,290
4.0,3.264,2.8,284
4.0,3.104,2.8,263
4.0,2.932,2.8,256
4.0,2.764,2.8,258
4.0,2.596,2.8,291
4.0,2.428,2.8,280
4.0,2.264,2.8,295
4.0,2.092,2.8,298
4.0,1.928,2.8,287
4.0,1.76,2.8,292
4.0,1.596,2.8,282
4.0,1.424,2.8,282
4.0,1.26,2.8,286
4.0,1.092,2.8,295
4.0,0.928,2.8,279
4.0,0.756,2.8,291
4.0,0.592,2.8,296
4.0,0.42,2.8,297
4.0,0.252,2.8,296
4.0,0.092,2.8,293
4.0,0.008,2.8,293
4.0,0.0,2.8,290
4.044,0.0,2.8,288
4.176,0.0,2.8,289
4.248,0.0,2.8,286
4.252,0.0,2.8,292
4.252,0.0,2.752,282
4.252,0.0,2.604,294
4.252,0.0,2.44,292
4.252,0.0,2.272,295
4.252,0.0,2.108,302
4.252,0.0,1.936,294
4.252,0.0,1.772,297
4.252,0.0,1.6,300
4.252,0.0,1.436,301
4.252,0.0,1.268,299
4.252,0.0,1.104,296
4.252,0.0,0.932,293
4.252,0.0,0.772,295
4.252,0.0,0.6,299
4.252,0.0,0.436,301
4.252,0.0,0.264,296
4.252,0.0,0.1,295
4.252,0.0,0.008,296
4.252,0.0,0.0,282
4.252,0.048,0.0,288
4.252,0.192,0.0,293
4.252,0.36,0.0,295
4.252,0.524,0.0,298
4.252,0.696,0.0,301
4.252,0.86,0.0,305
4.252,1.028,0.0,300
4.252,1.192,0.0,291
4.252,1.364,0.0,299
4.252,1.536,0.0,283
4.252,1.7,0.0,289
4.252,1.868,0.0,299
4.252,2.032,0.0,292
4.252,2.204,0.0,283
4.252,2.368,0.0,277
4.252,2.54,0.0,296
4.252,2.7,0.0,297
4.252,2.872,0.0,284
4.252,3.036,0.0,292
4.252,3.208,0.0,313
4.252,3.372,0.0,297
4.252,3.54,0.0,283
4.252,3.704,0.0,303
4.252,3.876,0.0,297
4.252,4.044,0.0,298
4.252,4.208,0.0,294
4.252,4.38,0.0,303
4.252,4.544,0.0,297
4.252,4.712,0.0,284
4.252,4.876,0.0,294
4.252,5.048,0.0,278
4.252,5.212,0.0,289
4.252,5.384,0.0,307
4.252,5.548,0.0,335
4.252,5.716,0.0,334
4.252,5.88,0.0,320
4.252,6.052,0.0,328
4.252,6.216,0.0,315
4.252,6.384,0.0,316
4.252,6.556,0.0,337
4.252,6.72,0.0,344
4.252,6.888,0.0,341
4.252,7.056,0.0,346
4.252,7.224,0.0,337
4.252,7.388,0.0,339
4.252,7.56,0.0,341
4.252,7.724,0.0,336
4.252,7.892,0.0,337
4.252,8.056,0.0,328
4.252,8.228,0.0,317
4.252,8.392,0.0,318
4.252,8.56,0.0,294
4.252,8.724,0.0,279
4.252,8.896,0.0,265
4.252,9.068,0.0,206
4.252,9.228,0.0,234
4.252,9.4,0.0,222
4.252,9.564,0.0,245
4.252,9.732,0.0,264
4.252,9.9,0.0,292
4.252,10.068,0.0,321
4.252,10.232,0.0,322
4.252,10.404,0.0,317
4.252,10.568,0.0,320
4.252,10.736,0.0,335
4.252,10.9,0.0,295
4.252,11.072,0.0,255
4.252,11.236,0.0,250
4.252,11.404,0.0,261
4.252,11.576,0.0,248
4.252,11.74,0.0,316
4.252,11.912,0.0,304
4.252,12.072,0.0,326
4.252,12.244,0.0,324
4.252,12.408,0.0,331
4.252,12.58,0.0,311
4.252,12.744,0.0,257
4.252,12.912,0.0,258
4.252,13.076,0.0,258
4.252,13.248,0.0,257
4.252,13.412,0.0,259
4.252,13.58,0.0,272
4.252,13.744,0.0,324
4.252,13.916,0.0,313
4.252,14.084,0.0,318
4.252,14.248,0.0,312
4.252,14.42,0.0,313
4.252,14.584,0.0,308
4.252,14.756,0.0,302
4.252,14.912,0.0,307
4.252,14.996,0.0,302
4.252,15.0,0.0,298
4.252,15.0,0.044,288
4.252,15.0,0.188,292
4.252,15.0,0.352,296
4.252,15.0,0.52,289
4.252,15.0,0.66,295
4.252,15.0,0.7,291
4.252,15.0,0.7,282
4.252,14.952,0.7,284
4.252,14.816,0.7,302
4.252,14.644,0.7,300
4.252,14.48,0.7,296
4.252,14.308,0.7,302
4.252,14.148,0.7,304
4.252,13.976,0.7,304
4.252,13.812,0.7,301
4.252,13.644,0.7,304
4.252,13.472,0.7,303
4.252,13.308,0.7,304
4.252,13.136,0.7,303
4.252,12.972,0.7,288
4.252,12.804,0.7,264
4.252,12.64,0.7,268
4.252,12.468,0.7,257
4.252,12.304,0.7,256
4.252,12.136,0.7,249
4.252,11.972,0.7,284
4.252,11.8,0.7,319
4.252,11.636,0.7,300
4.252,11.468,0.7,328
4.252,11.3,0.7,324
4.252,11.132,0.7,316
4.252,10.96,0.7,311
4.252,10.796,0.7,283
4.252,10.628,0.7,289
4.252,10.464,0.7,258
4.252,10.292,0.7,256
4.252,10.128,0.7,257
4.252,9.956,0.7,257
4.252,9.796,0.7,267
4.252,9.624,0.7,304
4.252,9.46,0.7,314
4.252,9.288,0.7,337
4.252,9.128,0.7,331
4.252,8.956,0.7,335
4.252,8.792,0.7,373
4.252,8.62,0.7,370
4.252,8.452,0.7,372
4.252,8.288,0.7,377
4.252,8.116,0.7,374
4.252,7.952,0.7,380
4.252,7.784,0.7,349
4.252,7.616,0.7,362
4.252,7.448,0.7,339
4.252,7.284,0.7,344
4.252,7.116,0.7,311
4.252,6.948,0.7,303
4.252,6.78,0.7,319
4.252,6.616,0.7,299
4.252,6.444,0.7,306
4.252,6.28,0.7,299
4.252,6.112,0.7,299
4.252,5.94,0.7,299
4.252,5.776,0.7,296
4.252,5.604,0.7,296
4.252,5.444,0.7,295
4.252,5.272,0.7,292
4.252,5.108,0.7,293
4.252,4.94,0.7,291
4.252,4.776,0.7,287
4.252,4.604,0.7,275
4.252,4.44,0.7,267
4.252,4.272,0.7,268
4.252,4.104,0.7,262
4.252,3.936,0.7,263
4.252,3.772,0.7,269
4.252,3.6,0.7,285
4.252,3.432,0.7,285
4.252,3.268,0.7,282
4.252,3.096,0.7,301
4.252,2.932,0.7,289
4.252,2.764,0.7,289
4.252,2.6,0.7,286
4.252,2.428,0.7,283
4.252,2.264,0.7,266
4.252,2.092,0.7,272
4.252,1.928,0.7,281
4.252,1.76,0.7,292
4.252,1.596,0.7,296
4.252,1.424,0.7,284
4.252,1.26,0.7,275
4.252,1.092,0.7,297
4.252,0.92,0.7,287
4.252,0.756,0.7,285
4.252,0.588,0.7,285
4.252,0.424,0.7,292
4.252,0.252,0.7,292
4.252,0.092,0.7,288
4.252,0.008,0.7,290
4.252,0.0,0.7,297
4.252,0.0,0.744,285
4.252,0.0,0.884,280
4.252,0.0,1.048,284
4.252,0.0,1.22,282
4.252,0.0,1.36,282
4.252,0.0,1.4,285
4.252,0.0,1.4,297
4.252,0.048,1.4,295
4.252,0.192,1.4,281
4.252,0.36,1.4,280
4.252,0.524,1.4,276
4.252,0.696,1.4,281
4.252,0.86,1.4,277
4.252,1.028,1.4,272
4.252,1.192,1.4,270
4.252,1.364,1.4,278
4.252,1.532,1.4,290
4.252,1.7,1.4,288
4.252,1.868,1.4,291
4.252,2.032,1.4,280
4.252,2.204,1.4,301
4.252,2.368,1.4,285
4.252,2.536,1.4,298
4.252,2.7,1.4,301
4.252,2.872,1.4,300
4.252,3.036,1.4,268
4.252,3.204,1.4,271
4.252,3.368,1.4,279
4.252,3.54,1.4,298
4.252,3.704,1.4,300
4.252,3.872,1.4,302
4.252,4.044,1.4,326
4.252,4.208,1.4,326
4.252,4.38,1.4,311
4.252,4.544,1.4,314
4.252,4.712,1.4,316
4.252,4.876,1.4,335
4.252,5.048,1.4,323
4.252,5.212,1.4,325
4.252,5.38,1.4,327
4.252,5.544,1.4,322
4.252,5.716,1.4,328
4.252,5.88,1.4,332
4.252,6.048,1.4,320
4.252,6.212,1.4,316
4.252,6.384,1.4,315
4.252,6.556,1.4,336
4.252,6.72,1.4,339
4.252,6.888,1.4,377
4.252,7.052,1.4,376
4.252,7.224,1.4,379
4.252,7.388,1.4,379
4.252,7.56,1.4,376
4.252,7.72,1.4,348
4.252,7.892,1.4,316
4.252,8.056,1.4,299
4.252,8.224,1.4,297
4.252,8.388,1.4,292
4.252,8.56,1.4,289
4.252,8.724,1.4,261
4.252,8.896,1.4,261
4.252,9.064,1.4,252
4.252,9.228,1.4,256
4.252,9.4,1.4,253
4.252,9.564,1.4,257
4.252,9.732,1.4,280
4.252,9.896,1.4,293
4.252,10.068,1.4,289
4.252,10.232,1.4,290
4.252,10.4,1.4,296
4.252,10.564,1.4,287
4.252,10.74,1.4,264
4.252,10.9,1.4,279
4.252,11.072,1.4,299
4.252,11.232,1.4,299
4.252,11.404,1.4,302
4.252,11.576,1.4,299
4.252,11.74,1.4,282
4.252,11.908,1.4,290
4.252,12.072,1.4,264
4.252,12.244,1.4,308
4.252,12.408,1.4,283
4.252,12.58,1.4,258
4.252,12.744,1.4,266
4.252,12.912,1.4,287
4.252,13.076,1.4,279
4.252,13.248,1.4,276
4.252,13.412,1.4,296
4.252,13.58,1.4,300
4.252,13.744,1.4,291
4.252,13.916,1.4,289
4.252,14.084,1.4,291
4.252,14.248,1.4,276
4.252,14.42,1.4,277
4.252,14.584,1.4,276
4.252,14.756,1.4,278
4.252,14.912,1.4,278
4.252,14.996,1.4,278
4.252,15.0,1.4,294
4.252,15.0,1.444,297
4.252,15.0,1.588,295
4.252,15.0,1.752,297
4.252,15.0,1.92,298
4.252,15.0,2.06,296
4.252,15.0,2.1,295
4.252,15.0,2.1,283
4.252,14.956,2.1,281
4.252,14.816,2.1,294
4.252,14.644,2.1,298
4.252,14.484,2.1,299
4.252,14.312,2.1,299
4.252,14.148,2.1,300
4.252,13.976,2.1,297
4.252,13.812,2.1,270
4.252,13.644,2.1,263
4.252,13.472,2.1,260
4.252,13.308,2.1,263
4.252,13.14,2.1,263
4.252,12.972,2.1,287
4.252,12.804,2.1,300
4.252,12.64,2.1,291
4.252,12.468,2.1,290
4.252,12.304,2.1,291
4.252,12.136,2.1,289
4.252,11.972,2.1,289
4.252,11.8,2.1,299
4.252,11.636,2.1,301
4.252,11.468,2.1,300
4.252,11.304,2.1,298
4.252,11.132,2.1,300
4.252,10.968,2.1,291
4.252,10.8,2.1,292
4.252,10.628,2.1,283
4.252,10.464,2.1,301
4.252,10.292,2.1,275
4.252,10.128,2.1,266
4.252,9.96,2.1,257
4.252,9.796,2.1,240
4.252,9.624,2.1,254
4.252,9.46,2.1,221
4.252,9.292,2.1,222
4.252,9.128,2.1,241
4.252,8.956,2.1,257
4.252,8.792,2.1,286
4.252,8.62,2.1,288
4.252,8.456,2.1,294
4.252,8.288,2.1,300
4.252,8.116,2.1,301
4.252,7.952,2.1,316
4.252,7.784,2.1,314
4.252,7.62,2.1,330
4.252,7.448,2.1,330
4.252,7.284,2.1,335
4.252,7.112,2.1,337
4.252,6.952,2.1,334
4.252,6.78,2.1,333
4.252,6.616,2.1,308
4.252,6.448,2.1,305
4.252,6.284,2.1,299
4.252,6.112,2.1,300
4.252,5.948,2.1,299
4.252,5.776,2.1,298
4.252,5.608,2.1,296
4.252,5.444,2.1,295
4.252,5.272,2.1,290
4.252,5.108,2.1,310
4.252,4.94,2.1,308
4.252,4.776,2.1,287
4.252,4.604,2.1,260
4.252,4.44,2.1,259
4.252,4.268,2.1,257
4.252,4.108,2.1,256
4.252,3.936,2.1,261
4.252,3.772,2.1,265
4.252,3.6,2.1,292
4.252,3.44,2.1,278
4.252,3.268,2.1,309
4.252,3.096,2.1,304
4.252,2.932,2.1,288
4.252,2.76,2.1,287
4.252,2.6,2.1,284
4.252,2.428,2.1,287
4.252,2.264,2.1,263
4.252,2.096,2.1,271
4.252,1.932,2.1,292
4.252,1.76,2.1,296
4.252,1.596,2.1,279
4.252,1.424,2.1,281
4.252,1.264,2.1,291
4.252,1.092,2.1,278
4.252,0.928,2.1,276
4.252,0.756,2.1,281
4.252,0.588,2.1,282
4.252,0.424,2.1,289
4.252,0.252,2.1,287
4.252,0.092,2.1,290
4.252,0.008,2.1,291
4.252,0.0,2.1,295
4.252,0.0,2.144,282
4.252,0.0,2.284,288
4.252,0.0,2.448,289
4.252,0.0,2.62,287
4.252,0.0,2.756,285
4.252,0.0,2.8,288
4.252,0.0,2.8,294
4.252,0.048,2.8,296
4.252,0.188,2.8,296
4.252,0.36,2.8,293
4.252,0.524,2.8,284
4.252,0.696,2.8,296
4.252,0.86,2.8,288
4.252,1.028,2.8,287
4.252,1.192,2.8,276
4.252,1.364,2.8,298
4.252,1.528,2.8,296
4.252,1.696,2.8,300
4.252,1.868,2.8,288
4.252,2.032,2.8,290
4.252,2.2,2.8,292
4.252,2.368,2.8,263
4.252,2.536,2.8,256
4.252,2.7,2.8,265
4.252,2.868,2.8,262
4.252,3.036,2.8,271
4.252,3.204,2.8,272
4.252,3.368,2.8,280
4.252,3.54,2.8,294
4.252,3.704,2.8,300
4.252,3.872,2.8,294
4.252,4.036,2.8,294
4.252,4.208,2.8,296
4.252,4.376,2.8,295
4.252,4.54,2.8,299
4.252,4.712,2.8,300
4.252,4.876,2.8,299
4.252,5.044,2.8,299
4.252,5.212,2.8,299
4.252,5.38,2.8,318
4.252,5.544,2.8,329
4.252,5.716,2.8,329
4.252,5.88,2.8,333
4.252,6.048,2.8,332
4.252,6.212,2.8,325
4.252,6.384,2.8,328
4.252,6.548,2.8,313
4.252,6.716,2.8,300
4.252,6.888,2.8,299
4.252,7.052,2.8,295
4.252,7.224,2.8,295
4.252,7.384,2.8,297
4.252,7.556,2.8,293
4.252,7.72,2.8,266
4.252,7.892,2.8,254
4.252,8.056,2.8,255
4.252,8.224,2.8,254
4.252,8.388,2.8,256
4.252,8.56,2.8,254
4.252,8.724,2.8,268
4.252,8.892,2.8,269
4.252,9.056,2.8,266
4.252,9.228,2.8,273
4.252,9.4,2.8,278
4.252,9.56,2.8,281
4.252,9.732,2.8,272
4.252,9.896,2.8,278
4.252,10.068,2.8,258
4.252,10.232,2.8,284
4.252,10.4,2.8,261
4.252,10.564,2.8,314
4.252,10.736,2.8,320
4.252,10.9,2.8,322
4.252,11.068,2.8,291
4.252,11.232,2.8,287
4.252,11.404,2.8,291
4.252,11.568,2.8,292
4.252,11.736,2.8,265
4.252,11.908,2.8,264
4.252,12.072,2.8,267
4.252,12.244,2.8,283
4.252,12.408,2.8,277
4.252,12.576,2.8,298
4.252,12.74,2.8,298
4.252,12.912,2.8,297
4.252,13.076,2.8,295
4.252,13.244,2.8,296
4.252,13.408,2.8,283
4.252,13.58,2.8,289
4.252,13.744,2.8,283
4.252,13.912,2.8,287
4.252,14.08,2.8,291
4.252,14.248,2.8,295
4.252,14.42,2.8,294
4.252,14.584,2.8,295
4.252,14.752,2.8,296
4.252,14.912,2.8,296
4.252,14.996,2.8,296
4.252,15.0,2.8,290
4.252,14.956,2.8,287
4.252,14.816,2.8,289
4.252,14.652,2.8,282
4.252,14.48,2.8,295
4.252,14.316,2.8,297
4.252,14.148,2.8,297
4.252,13.976,2.8,288
4.252,13.812,2.8,279
4.252,13.644,2.8,290
4.252,13.48,2.8,277
4.252,13.308,2.8,269
4.252,13.144,2.8,272
4.252,12.972,2.8,277
4.252,12.808,2.8,281
4.252,12.64,2.8,289
4.252,12.476,2.8,298
4.252,12.304,2.8,302
4.252,12.14,2.8,303
4.252,11.972,2.8,289
4.252,11.808,2.8,287
4.252,11.636,2.8,288
4.252,11.464,2.8,300
4.252,11.3,2.8,299
4.252,11.132,2.8,299
4.252,10.968,2.8,301
4.252,10.796,2.8,288
4.252,10.632,2.8,300
4.252,10.464,2.8,301
4.252,10.3,2.8,278
4.252,10.128,2.8,277
4.252,9.964,2.8,274
4.252,9.796,2.8,258
4.252,9.632,2.8,242
4.252,9.46,2.8,236
4.252,9.296,2.8,222
4.252,9.124,2.8,226
4.252,8.956,2.8,230
4.252,8.792,2.8,254
